EF48,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
482.3737908646662,2,1177.5359778264888,3
515.9573207249379,2,1215.810826547474,3
494.1206317405565,2,1179.9485594925563,3
527.0940709086578,2,1209.4357789144894,3
450.06691010537514,2,1198.5133672367463,3
550.6869070002342,2,1214.8755393357667,3
1553.192558824079,1,226.90361785749332,3
1622.1257188198501,1,134.41320957559026,3
1595.2585214506876,1,106.31669323542383,3
1604.5473245878636,1,102.58310207339638,3
1573.33568696856,1,158.79145000538267,3
1641.7310680373419,1,242.6383781214176,3
1622.9167880972066,1,71.1695969035647,3
1604.9017135294469,1,173.53118580161276,3
1608.520454292464,1,154.31567974488414,3
1631.4839569808005,1,233.62980367630314,3
1557.5615596207494,1,239.247735806851,3
560.6836024275293,1,253.11189255076798,3
506.8436353562018,1,118.65544010848703,3
484.50367343132626,1,70.16631655386668,3
124.85648833234154,1,246.80627779284106,3
472.3892233852747,1,110.52165967251207,3
783.4191731660238,1,139.37232506360016,3
567.8230623983214,1,129.73984028488098,3
467.1332245916709,1,141.65833232153224,3
471.26793905035134,1,163.0060342314977,3
108.20898723318612,1,243.32884774241774,3
1645.1228495453515,1,697.3866061807844,3
1539.2736065635108,1,672.2982844632097,3
1601.0129880102038,1,646.2838097785543,3
1279.0067855672974,1,860.6436470245669,3
1252.5343650461948,1,852.5434269570967,3
1567.9584839917802,1,655.1821826264209,3
2097.208376614069,1,649.1692543488916,1
2067.0735319185233,1,668.50496645728,1
2075.3845946794513,1,611.7809473053268,1
2050.509908062631,1,900.2824265688104,1
2063.8447099301748,1,857.0204927120075,1
451.41893076040594,2,563.4884075588064,1
498.44154949060675,2,557.0873633813135,1
343.80919508053955,2,347.2538896465619,1
1839.978094925589,2,907.7417475073595,1
1262.5794389837026,2,585.1325434631204,1
1262.4837362799303,2,135.69867123431737,1
1276.3362006992843,2,247.12394801110236,1
575.8078950810111,2,226.1584090062375,1
765.9976339587473,2,910.8419910059405,1
1829.4215227446361,2,495.58207899628496,1
488.06657712153407,2,11.55568597595559,1
508.0028417523548,2,14.942667638052725,1
1254.6024522294904,2,107.51388495306243,1
467.8287981817571,2,630.9391160170799,1
297.08376005281525,2,190.96890390419392,1
1835.2822476603142,2,481.2159247198854,1
576.7404769467687,2,273.61940312130264,1
467.57485857065706,2,924.0954818916023,1
70.37640262097403,1,23.054968728231195,1
749.3533169004551,1,12.890697264467317,1
517.9488127226887,1,224.69747062213773,1
563.250897220638,1,228.43223809881857,1
545.9529892398934,1,242.32202856153515,1
108.33596060700083,1,236.28953661682613,1
70.28154828128783,1,235.1835087114689,1
86.06191461588247,1,255.55055968057243,1
674.0298894482567,1,252.55862962594256,1
674.4143853721014,1,5.534950851413289,1
680.9038504077049,1,16.44896770010438,1
1662.6283654728456,1,841.9016371439611,1
1729.2207865919324,1,975.7028410504694,1
1730.662458228339,1,986.39624142374,1
1355.9113832583544,1,619.3230949151202,1
1385.8037603182415,1,580.4437258879818,1
1258.5178441033047,1,962.0306369049496,1
513.1556920143993,1,835.0454000599498,1
556.358682238433,1,855.2891810452385,1
674.0663400547922,1,900.4298097591203,1
727.178478886018,1,844.9951906011524,1
731.1073343086675,1,843.672319128439,1
563.6639842363912,1,917.0058456970905,1
541.2761748274538,1,927.6090997842299,1
553.6628079842153,1,837.690707191394,1
449.5119113260521,2,636.7834037248065,3
523.4475886837525,2,611.9716674491392,3
516.1611152992493,2,603.1326446347955,3
345.46976264344914,2,652.1128891336533,3
460.0147288385398,2,572.2174260232397,3
507.6940723197069,2,536.1601974575083,3
562.8721478471189,2,523.0684903122412,3
526.2729502774386,2,526.8394949667908,3
531.1939908468358,2,527.874765921443,3
544.0834099399383,2,620.1647088634278,3
1265.6119056669559,2,182.79308654875277,3
1279.8307440365754,2,175.48484636402847,3
1248.7669564142095,2,86.14737312911748,3
1273.4170880471415,2,95.69395431009919,3
1248.038991027783,2,88.76549108412947,3
1248.0542045552716,2,121.83701994599022,3
1269.0117568953794,2,73.46809622491112,3
1253.8477251293946,2,170.43122039224662,3
1276.2571656248092,2,146.9310462812757,3
1270.9275924618491,2,149.05715384780984,3
1276.4021686228496,2,150.20354645249816,3
1250.336278030639,2,107.04570493169228,3
1279.6091472558628,2,121.80622404172763,3
674.9000518006089,1,1259.386930890189,3
822.5002290215856,1,1188.7585503808157,3
788.2799311542262,1,1190.459961388391,3
788.7981205039154,1,1261.5803532112739,3
806.447716738172,1,1260.691441875925,3
817.6831097611496,1,1259.0249340152636,3
672.7156257027129,1,1180.5498589902259,3
678.3513067555118,1,1175.0332180088635,3
768.264607866163,1,1132.1342566787573,3
790.5811746832118,1,1149.9196417731976,3
725.1676368206145,2,1162.126405565685,1
477.45559655420067,2,1120.3102432271453,1
1259.8059100077867,2,1144.969507740059,1
521.9985818616667,2,1136.19250965264,1
1272.6724132541153,1,1145.648781419404,1
1257.0267271618075,1,1138.075397687816,1
1353.5830478034281,1,1150.625401299904,1
1321.9930921726984,1,1151.5963251199541,1
1262.1498631493946,1,1133.4485751093298,1
801.385112326828,1,1131.307689547849,1
677.9577263347925,1,1211.8740285360261,1
1264.3910866937545,1,1146.8615627583542,1
1270.6832319564014,1,1271.4484458361053,1
546.9063913418984,1,1142.859705184368,1
685.5735156445338,1,1148.9223239586543,1
687.4818733618018,1,1120.1035250189022,1
