EF48,TAETIGKEITSSCHLUESSEL4,B52
520.5934477161666,2,1107.191997228311
517.4388104333802,2,1089.801227884229
623.9763533184342,2,1109.7650789675695
682.2293544641694,2,1097.41934546451
680.9433794317911,2,1102.3589447286224
682.0910845903151,2,1088.5730191783027
715.6283418091865,2,1132.8358633750292
512.3528929007853,2,1093.7365270648272
617.074534926505,2,1104.7259044643733
617.8979422204576,2,1111.9663446237619
705.6033023938976,2,1131.703657590668
523.9035993573818,2,1092.90832842214
520.568415573483,2,1097.6457755183492
687.9892662144082,2,1089.21076226074
907.8489312506729,2,1278.6081917523338
907.7865860289027,2,1277.0262315619373
858.8645985121508,2,1172.4480998064728
833.1133084506508,2,1195.1091686083657
795.3827964504031,2,1276.532528393279
789.2607146025408,2,1279.8083452723122
795.9354946226,2,1274.4074509190757
817.3598170032805,2,1194.7159058082393
631.6238679034255,2,1195.0427251517206
697.184055189555,2,1173.1333417749258
526.7109088390505,2,1278.8319300135609
460.9975167174279,2,1347.776965577223
449.54157913846666,2,1351.6070610415427
433.9408057576629,2,1294.7844848750285
331.04865292315935,2,1294.907603729532
332.1302647285049,2,1340.911117131672
305.42154063295004,2,1143.488941399895
304.5046180946735,2,1142.0963609731275
436.7833061479177,2,1129.7072915401916
304.41405338119444,2,1098.11081966001
440.75150855787444,2,1038.763061702074
444.3332887449733,2,1037.9133218156203
334.82017809658447,2,1127.173325772598
329.642747201874,2,1122.4753374804457
308.0372855579012,2,1038.0316558753188
441.87517074196774,2,1074.9519760440132
447.50339278364874,2,1079.1609117561418
439.22405642505305,2,1130.9076945823992
442.27171347854835,2,1129.9974052494863
307.93576864526307,2,1076.4338114107818
382.15104707675863,2,1129.1461567936115
380.851680199362,2,1133.5331127895608
407.12624161432,2,1141.7115371674656
330.01573964032656,2,1092.821674600402
328.3137385078289,2,1090.1412132844052
231.20489322990568,2,1221.3869715320234
236.51024635600373,2,1216.4273663450508
106.11580170751432,2,1217.2550739356323
94.30519368632585,2,1229.6359204226642
90.91177871900308,2,1225.5083785970744
107.40673620582024,2,1159.9945237313973
727.580017089844,2,1340.9211098528524
727.580017089844,2,1340.570783966445
702.2681187626482,2,1295.444457411503
1488.9623339042896,2,1111.0840501748212
1431.7356781104065,2,1133.2879562196417
1431.9759868851263,2,1128.5396022515595
1489.6888229679857,2,1105.572762886335
1385.8552488757425,2,1074.710761372318
1385.9504027205292,2,1078.6958293211387
1322.0166442803836,2,1074.8889214939888
1385.8913618619035,2,1072.5699688106436
1347.7356669095132,2,1041.6506130573725
1054.1614002993376,2,1208.8591095873421
1098.4785997727197,2,1159.4336947510674
1096.671530197351,2,1158.5898018824207
1055.7422259760485,2,1211.2822476603142
1041.7238890940469,2,1159.7697526931884
1042.0231399045865,2,1156.2753031737705
1099.4899221377686,2,1172.3559940102114
1103.0238704729006,2,1172.398525163811
1193.583640267961,2,1094.6742954223519
1163.3383292251137,2,1075.2226743161168
1172.2576336139734,2,1038.727925219849
1024.3487353110688,2,1134.4063621525797
1165.0082006985456,2,1038.296534097406
1320.4882473099733,2,1276.5805071403838
1392.1626434034483,2,1277.8746451163363
1499.0723841542065,2,1248.785193535161
1350.0692239379982,2,1278.9384970886733
1298.7577393269853,2,1271.887639920143
1917.9991155838848,2,1129.3773255682188
1919.1396574064856,2,1116.3017981715127
1916.0602020139102,2,1119.0599136247677
1826.2259626019263,2,1132.1122419250262
1813.6938682444695,2,1038.091983953418
1914.4754092859903,2,1118.038149580998
1809.639308957397,2,1131.3107550199275
1816.3328072785423,2,1078.599060355935
1925.5933249355885,2,1038.772132403006
1829.41538686439,2,1101.2254700397802
1969.208866361101,2,1129.4958664150636
1893.2589220516522,2,1072.5076592262374
1917.6529234517338,2,1195.3492546600464
1840.7613500149876,2,1133.5448352798041
1883.212306047507,2,1135.8032776044763
1872.516585013698,2,1129.10745243978
1915.4380684997518,2,1143.95241135536
1915.2487976502882,2,1141.6942083942918
1430.0490628251368,2,1343.8082654346788
1196.9159960590978,2,1294.6257307121364
1059.0336975060497,2,1342.8251270345897
1343.804549892115,2,1315.3019627495066
1995.6288334740068,2,1331.0681200313861
2000.377977831513,2,1295.7989627328004
1976.551490301914,2,1294.2072385498968
1976.9929168622848,2,1292.260069706203
1971.889631503397,2,1292.8011062536918
1579.1837203304312,2,1299.0282222834132
1648.6020846979964,2,1282.5483085237727
1583.05435650581,2,1310.9235180799267
1578.8441335697025,2,1309.0775570496364
1324.7180369617797,2,385.3835612890301
1386.6211815817385,2,388.12308564719774
1384.9274684354243,2,386.39924885585447
1397.9348351655403,2,397.9367330533301
1060.0104262424923,2,265.3801471519821
1240.8582372774704,2,264.94308874773054
1430.849135818594,2,463.95768600914386
1145.6551456685713,2,418.09219781490066
1312.3834782071046,2,386.7684216411397
1312.3764005070288,2,391.4017609850637
1427.9617442887625,2,292.0024369392364
1491.6507645765291,2,431.21750884616716
1144.013551138818,2,343.22962749324876
1366.725507102355,2,331.3292670549429
1169.183512028114,2,457.46193128234864
1231.2159638334758,2,503.20956094727774
1326.1285828124046,2,418.36638078515944
1867.4039639476568,2,447.59745225166864
1874.6321442309763,2,423.1005421557124
1812.2804946563042,2,447.19194947233814
1824.5840695076597,2,421.38071311646155
1860.9439070370274,2,426.7165546751274
1582.451556010432,2,360.3625064750761
1564.915091631035,2,363.47195861642524
1566.8125286276982,2,377.1896375952039
1568.1220827511504,2,369.1719822613122
1564.807495173549,2,361.2998825314947
1651.314926723938,2,368.829593999357
1737.611929184543,2,419.17286046898124
1823.9635247547171,2,426.7833573632154
1562.7562335038158,2,272.35781285135647
1564.384105284522,2,284.90131347178976
1825.5878266888778,2,418.87915225110794
1821.8368103107616,2,380.74926717610197
1734.0671283393788,2,338.8226468354015
1681.9332762593244,2,503.7344823912608
1858.6459546025767,2,497.2658006957106
1856.3706922093322,2,501.9506541921326
1648.0775608067863,2,365.47573875097333
1811.4780240326422,2,333.9996135347872
1700.9992909308332,2,293.01203185329
1700.437494001746,2,172.6187011924953
1622.412195354851,2,226.25668179045186
1712.7063469159064,2,148.12373213997785
1652.5989404877143,2,247.656350324976
1786.9629375737422,2,72.11140491874023
1788.7706009596325,2,56.59945259757809
1757.7993124708012,2,111.40922593154215
1669.540449307312,2,45.230758191395225
1639.4466428688593,2,127.7124094273038
1775.4961141441047,2,65.56434677501764
1746.987667191142,2,34.75580478569708
1717.4658556512122,2,93.79378334442133
1728.5262553910475,2,51.664135978920626
1899.429852592184,2,27.393378911133453
1996.8494913483657,2,104.30640383979087
1827.8704683404505,2,112.02588125472558
1889.240632673478,2,28.326140690768927
1881.641898662109,2,127.73058892401103
1913.4795635187484,2,28.757545220611657
1857.1027770423339,2,149.56040563119512
