EF48,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
649.4951634586648,2,1075.0719556529775,3
527.8292828997514,2,1151.6216530949482,3
696.4825269622262,2,1079.8971189851127,3
572.3762836346316,2,1138.871557828979,3
592.5167275263437,2,1158.9070854522965,3
521.6717267500586,2,1103.7188848339417,3
514.1490698530099,2,1089.4518089287467,3
602.7657148524813,2,1116.4008255984743,3
711.4073151813359,2,1133.289586654428,3
908.2842077867415,2,1260.8228877591746,3
906.333480435535,2,1259.8489312506729,3
525.2163835046678,2,1158.3297972651771,3
682.7161496280377,2,1089.7923992258911,2
913.2254283823618,2,1061.6913982252015,2
914.130113573116,2,1059.2894599681106,2
901.9677473113001,2,1050.4074509190757,2
690.6951949525937,2,1059.8119339517127,2
716.1709006068824,2,1135.277973137692,2
718.7109088390505,2,1134.8319300135609,2
914.2518367156631,2,1128.7707895692333,2
783.2141220830854,2,1061.7015694482102,2
727.580017089844,2,1038.907603729532,2
727.580017089844,2,1036.710770316475,2
717.9557655995803,2,1128.2174800356102,2
330.3916530739589,2,1140.8536457700957,2
330.9084923812939,2,1142.1878771394686,2
333.5261234041483,2,1142.4161059678022,2
413.64035619316894,2,1063.173325772598,2
304.2046004102194,2,1060.0372855579012,2
308.06331175063775,2,1089.5709524446386,2
311.75169639182434,2,1102.3218235122836,2
305.1335912615487,2,1133.1358567392742,2
329.9974052494863,2,1049.8977728283025,2
334.15104707675863,2,1129.1461567936115,2
330.3841914898154,2,1131.56312080716,2
406.8461486698629,2,1076.472618413166,2
328.3137385078289,2,1057.0706066422026,2
329.98058874127184,2,1062.255123178002,2
1296.4273663450508,2,1278.4360509448509,1
1340.6103873726518,2,1269.6359204226642,1
1493.4880746925337,2,1275.4067362058202,1
1495.9890474627946,2,1266.93543687684,1
1491.6448597459257,2,1265.14156793289,1
1299.6209340699825,2,1272.9623339042896,1
1383.0840501748212,2,1269.7809870027756,1
1495.9759868851263,2,1256.5396022515595,1
1495.7497042448433,2,1259.710497751485,1
1509.4215227446361,2,1269.9477598745357,1
1301.0083221401917,2,1274.8889214939888,1
1351.5003552190444,2,1275.7356669095132,1
1345.6506130573725,2,1277.439235619133,1
1498.4785997727197,2,1262.867389502135,1
1874.5677350033009,2,1103.7422259760485,1
1819.2822476603142,2,1143.5189988237482,1
1810.0231399045865,2,1140.2753031737705,1
1812.8937146426642,2,1055.0238704729006,1
1872.7970503276217,2,1142.8818710910289,1
1829.6691646125569,2,1131.2226743161168,2
1840.743601590336,2,1200.3487353110688,2
1964.8127243051595,2,1129.1080595247047,2
1960.4882473099733,2,1158.290253570192,2
1963.0839901517502,2,1157.5361920771034,2
1824.785193535161,2,1130.7958771778672,3
1989.5154786539706,2,1103.7752798402862,3
1985.0149447241283,2,1263.1396574064856,3
1985.2071926860506,2,1257.3837377128534,3
1146.2259626019263,2,1194.056120962513,3
1179.9571364210265,2,1173.2377046429951,3
1264.3051966479832,2,1275.9257102626173,3
1060.1664036392713,2,1195.2995301779674,3
1060.744461453647,2,1194.7076934321951,3
1150.6127350198901,2,1192.2777328679988,3
1157.2589220516522,2,1192.2538296131188,3
